,Epoch,Neurons,batch size,learning rate,accuracy,Ham precision,Ham recall,Spam precision,Spam recall
85,5.0,110.0,31.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
86,5.0,110.0,31.0,0.01,0.7566666666666667,0.9150390625,0.5668481548699335,0.6854130052724078,0.9471766848816029
87,5.0,110.0,31.0,0.001,0.7622222222222222,0.9366409654710024,0.563420044363783,0.6870030359982652,0.9617486338797814
88,5.0,110.0,41.0,1.0,0.7334343434343434,0.7261208576998051,0.7511595079653156,0.7412997903563942,0.7156446063549888
89,5.0,110.0,41.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
90,5.0,110.0,41.0,0.01,0.7754545454545455,0.8745892661555312,0.6440814680379109,0.7175096030729834,0.9073062133171422
91,5.0,110.0,41.0,0.001,0.7597979797979798,0.8746008708272859,0.607582173825368,0.6985282726568551,0.912568306010929
92,5.0,110.0,51.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
93,5.0,110.0,51.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
94,5.0,110.0,51.0,0.01,0.7384848484848485,0.9529816513761468,0.5027223230490018,0.6614497528830313,0.9751062537947783
95,5.0,110.0,51.0,0.001,0.7632323232323233,0.9112928593897452,0.584190360959871,0.6932004166046719,0.9429265330904675
96,5.0,130.0,1.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
97,5.0,130.0,1.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
98,5.0,130.0,1.0,0.01,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
99,5.0,130.0,1.0,0.001,0.7877777777777778,0.8887377584330794,0.6588021778584392,0.7281491002570694,0.9172232341631249
100,5.0,130.0,11.0,1.0,0.5016161616161616,1.0,0.00504133897963299,0.5003544303797468,1.0
101,5.0,130.0,11.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
102,5.0,130.0,11.0,0.01,0.7719191919191919,0.8877404536319266,0.6235128050010083,0.7090540751129811,0.9208662214126695
103,5.0,130.0,11.0,0.001,0.7633333333333333,0.9100313479623825,0.5854002823149829,0.693591654247392,0.9419145921878163
104,5.0,130.0,21.0,1.0,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
105,5.0,130.0,21.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
106,5.0,130.0,21.0,0.01,0.7128282828282828,0.9576124567474048,0.44646098003629764,0.6382445967316817,0.9801659583080348
107,5.0,130.0,21.0,0.001,0.7613131313131313,0.9491349480968858,0.5531357128453317,0.6838801711840228,0.9702489374620522
108,5.0,130.0,31.0,1.0,0.5034343434343435,0.5021772151898735,1.0,1.0,0.005059704513256426
109,5.0,130.0,31.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
110,5.0,130.0,31.0,0.01,0.7482828282828283,0.9425905992106207,0.5297438999798346,0.6721495852664137,0.9676178911151588
111,5.0,130.0,31.0,0.001,0.7363636363636363,0.8971931011159959,0.534986892518653,0.6678669163185943,0.9384739931188019
112,5.0,130.0,41.0,1.0,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
113,5.0,130.0,41.0,0.1,0.5009090909090909,0.5009090909090909,1.0,0.404,0.0
114,5.0,130.0,41.0,0.01,0.7435353535353535,0.9422514619883041,0.519862875579754,0.6676437744276941,0.9680226674762193
115,5.0,130.0,41.0,0.001,0.7452525252525253,0.9165811965811966,0.5406331921758419,0.6734050179211469,0.9506172839506173
116,5.0,130.0,51.0,1.0,0.6368686868686869,0.5827067669172933,0.9689453518854608,0.9068923821039904,0.3035822707953855
117,5.0,130.0,51.0,0.1,0.4990909090909091,0.404,0.0,0.4990909090909091,1.0
118,5.0,130.0,51.0,0.01,0.7818181818181819,0.911496618641576,0.6251260334744908,0.7139559932297277,0.9390811576603927
119,5.0,130.0,51.0,0.001,0.7791919191919192,0.8335337984123166,0.6987295825771325,0.7398572174821522,0.8599473790730622
